wave,flux,err,path_corr
3.686315213189902,3.832600004667462,0.04362315483182886,1.33
3.6967843216100733,3.744823645305666,0.04415200250105896,1.33
3.7072231519909984,3.6604259642159267,0.042052374066110204,1.33
3.7176319402234688,3.6658010120893256,0.04262893692178245,1.33
3.7280109178605763,3.6910486637490516,0.04327339978041252,1.33
3.7383603180441494,3.6712595774897943,0.04485245542238707,1.33
3.7486803692771367,3.658789720254941,0.044096352991613776,1.33
3.7589712944633358,3.6014880656035086,0.0438228901910945,1.33
3.7692333145635164,3.6388196797541035,0.04394432010365097,1.33
3.779466648037233,3.5655400745576125,0.04461512669570905,1.33
3.7896715108007104,3.727894996498582,0.046704560494249946,1.33
3.799848115044753,3.6649851733625005,0.04535928461333863,1.33
3.8099966717361307,3.6706188126830943,0.04675977138967147,1.34
3.8201173944114766,3.759867694081061,0.046302053497355784,1.34
3.8302104872469056,3.706411149505202,0.04767244517812945,1.34
3.8402761536484293,4.086728569975513,0.048100474255732245,1.34
3.8503145929230524,4.306725382508007,0.050237999280573424,1.34
3.8603260028610866,5.3237656840962595,0.05482264621986754,1.34
3.870310580415696,5.326734941685028,0.05390154797528236,1.34
3.8802685234654226,4.301437018556054,0.050449810902915004,1.34
3.890200022911363,4.106619368301626,0.049703559911466404,1.34
3.9001052675865227,3.962937416369311,0.048383068849120775,1.34
3.909984443209113,4.025773823400726,0.05014599012762082,1.34
3.919837733300868,4.014347779597209,0.049105861181029345,1.35
3.9296653272534883,3.8730015235509327,0.05192024130971028,1.35
3.9394674047605855,3.817555440552362,0.05123395570107391,1.35
3.9492441426692237,3.936953597762352,0.052691409641193336,1.35
3.958995716518939,4.077102801029212,0.05122239422528083,1.35
3.9687223033867816,4.125612091648867,0.051776870943833986,1.35
3.9784240779375817,4.136245537956248,0.05242119838754836,1.35
3.9881012106079856,4.140245564196795,0.052816267466335456,1.35
3.9977538681045157,4.254365854893635,0.055147627950675106,1.35
4.007382216853585,4.349280886804141,0.05482983947257109,1.35
4.016986427079136,4.097845770169032,0.052082061459529594,1.36
4.026566661589679,4.115482061106872,0.0538444958109031,1.36
4.036123078404137,4.106037570950016,0.05636733524815745,1.36
4.045655837951796,4.137084573411509,0.05429165513263033,1.36
4.0551651036555185,3.893964832403114,0.05464218486559063,1.36
4.064651028624787,3.9024895257751613,0.052947452046184,1.37
4.074113765910358,3.836598837565952,0.05540072253591976,1.37
4.083553470117378,3.931087869968038,0.056501922083171785,1.37
4.092970296097852,3.9967260894889716,0.056150533547244655,1.37
